Job_ID,Role,Company,Location,Experience_Level,Employment_Type,Salary_USD,Skills,Remote_Status,Posted_Date,Job_Description
280,BI Analyst,Meta,"London, UK",Expert,Full-time,240191,"R, SQL, Excel, Pandas, Scikit-learn",Hybrid,6/26/2025,"The BI Analyst will drive innovation and support our data-driven strategies. Required skills include: SQL, Excel, Scikit-learn."
281,Data Scientist,Hugging Face,"London, UK",Senior,Internship,146505,"Python, Deep Learning, TensorFlow, Pandas, SQL",Onsite,5/15/2025,"The Data Scientist will drive innovation and support our data-driven strategies. Required skills include: Python, TensorFlow, SQL."
282,ML Engineer,Amazon,"Toronto, CA",Entry,Contract,49874,"Deep Learning, Pandas, Python, Kubernetes, Scikit-learn, Azure",Hybrid,6/30/2025,"The ML Engineer will drive innovation and support our data-driven strategies. Required skills include: Python, Azure, Kubernetes."
283,AI Research Scientist,Salesforce,Remote,Senior,Part-time,178709,"Hadoop, Pandas, PyTorch",Onsite,7/13/2025,"We are looking for a AI Research Scientist with strong experience in Hadoop, Pandas, PyTorch. The candidate should be able to work on cutting-edge projects and collaborate with cross-functional teams."
284,ML Engineer,Google,"Singapore, SG",Expert,Full-time,225069,"Computer Vision, Spark, PyTorch, Scikit-learn",Onsite,7/5/2025,"Join our team as a ML Engineer, where you'll use your skills in Computer Vision, Scikit-learn, PyTorch to solve real-world problems. Experience in Computer Vision, Scikit-learn, PyTorch is a plus."
285,Data Analyst,LinkedIn,"Berlin, DE",Mid,Full-time,107178,"Hadoop, SQL, PowerBI, Excel, Azure, R",Remote,7/3/2025,"As a Data Analyst, you will be responsible for building scalable solutions using Hadoop, R, PowerBI. We value creativity and a willingness to learn."
286,ML Ops Engineer,Flipkart,"Toronto, CA",Mid,Part-time,110600,"Kubernetes, Docker, Tableau, PowerBI, PyTorch",Remote,5/17/2025,"As a ML Ops Engineer, you will be responsible for building scalable solutions using Tableau, Kubernetes, PowerBI. We value creativity and a willingness to learn."
287,Computer Vision Engineer,Flipkart,"Bengaluru, IN",Mid,Full-time,8451,"NLP, PyTorch, Tableau, Kubernetes, Docker",Onsite,6/1/2025,"Seeking a passionate Computer Vision Engineer with hands-on experience in PyTorch, NLP, Kubernetes. Excellent opportunity to grow in a dynamic environment."
288,Computer Vision Engineer,Wipro,"Mumbai, IN",Entry,Part-time,5987,"Hadoop, GCP, Azure, SQL",Hybrid,7/19/2025,"We are looking for a Computer Vision Engineer with strong experience in Azure, GCP, Hadoop. The candidate should be able to work on cutting-edge projects and collaborate with cross-functional teams."
289,ML Engineer,Adobe,"Sydney, AU",Entry,Internship,46971,"PyTorch, NLP, Deep Learning, AWS, PowerBI, SQL",Hybrid,5/30/2025,"Seeking a passionate ML Engineer with hands-on experience in PowerBI, SQL, Deep Learning. Excellent opportunity to grow in a dynamic environment."
290,Data Scientist,Salesforce,"Toronto, CA",Entry,Part-time,62418,"Docker, Scikit-learn, Excel, PyTorch",Hybrid,5/28/2025,"Seeking a passionate Data Scientist with hands-on experience in Excel, Docker, Scikit-learn. Excellent opportunity to grow in a dynamic environment."
291,Computer Vision Engineer,Microsoft,"London, UK",Expert,Part-time,185610,"Spark, NLP, Deep Learning, Kubernetes",Remote,5/31/2025,"We are looking for a Computer Vision Engineer with strong experience in Deep Learning, NLP, Spark. The candidate should be able to work on cutting-edge projects and collaborate with cross-functional teams."
292,ML Engineer,Microsoft,"Sydney, AU",Senior,Full-time,174371,"Excel, Hadoop, Scikit-learn, Deep Learning, Spark",Hybrid,6/12/2025,"As a ML Engineer, you will be responsible for building scalable solutions using Scikit-learn, Excel, Deep Learning. We value creativity and a willingness to learn."
293,Data Scientist,Adobe,"Berlin, DE",Expert,Part-time,225224,"Kubernetes, Python, Spark, PyTorch, Docker, SQL",Hybrid,6/29/2025,"We are looking for a Data Scientist with strong experience in Kubernetes, Docker, SQL. The candidate should be able to work on cutting-edge projects and collaborate with cross-functional teams."
294,Data Scientist,Adobe,"Sydney, AU",Senior,Part-time,143738,"AWS, Computer Vision, Tableau",Remote,7/14/2025,"We are looking for a Data Scientist with strong experience in Computer Vision, AWS, Tableau. The candidate should be able to work on cutting-edge projects and collaborate with cross-functional teams."
295,ML Ops Engineer,Uber,"Mumbai, IN",Mid,Part-time,9692,"PyTorch, Excel, Scikit-learn",Hybrid,7/11/2025,"As a ML Ops Engineer, you will be responsible for building scalable solutions using Excel, PyTorch, Scikit-learn. We value creativity and a willingness to learn."
296,ML Engineer,Hugging Face,"Texas, US",Entry,Part-time,45899,"PowerBI, SQL, GCP",Onsite,6/1/2025,"Join our team as a ML Engineer, where you'll use your skills in GCP, PowerBI, SQL to solve real-world problems. Experience in GCP, PowerBI, SQL is a plus."
297,ML Ops Engineer,Uber,"Texas, US",Mid,Internship,108184,"Scikit-learn, Tableau, Docker, SQL, AWS",Hybrid,6/10/2025,"As a ML Ops Engineer, you will be responsible for building scalable solutions using Tableau, AWS, Docker. We value creativity and a willingness to learn."
298,BI Analyst,Apple,"New York, US",Entry,Part-time,68167,"Pandas, TensorFlow, Scikit-learn, Kubernetes",Hybrid,5/11/2025,"Seeking a passionate BI Analyst with hands-on experience in Pandas, Scikit-learn, Kubernetes. Excellent opportunity to grow in a dynamic environment."
299,ML Engineer,NVIDIA,"Delhi, IN",Entry,Full-time,6160,"Computer Vision, Spark, Pandas",Onsite,6/11/2025,"The ML Engineer will drive innovation and support our data-driven strategies. Required skills include: Computer Vision, Pandas, Spark."
300,ML Engineer,Adobe,"Bengaluru, IN",Mid,Internship,10860,"Computer Vision, PyTorch, Azure",Onsite,5/28/2025,"Seeking a passionate ML Engineer with hands-on experience in Computer Vision, PyTorch, Azure. Excellent opportunity to grow in a dynamic environment."
301,Data Analyst,Amazon,"Berlin, DE",Expert,Contract,180932,"Spark, Python, Deep Learning",Remote,5/6/2025,"Seeking a passionate Data Analyst with hands-on experience in Python, Spark, Deep Learning. Excellent opportunity to grow in a dynamic environment."
302,Data Analyst,Flipkart,"Bengaluru, IN",Senior,Full-time,15836,"Hadoop, Computer Vision, NLP, Azure, Deep Learning",Remote,7/2/2025,"Seeking a passionate Data Analyst with hands-on experience in Computer Vision, Hadoop, Deep Learning. Excellent opportunity to grow in a dynamic environment."
303,BI Analyst,NVIDIA,Remote,Expert,Part-time,234589,"Excel, NLP, Deep Learning, PyTorch, TensorFlow",Onsite,6/29/2025,"Join our team as a BI Analyst, where you'll use your skills in TensorFlow, PyTorch, Excel to solve real-world problems. Experience in TensorFlow, PyTorch, Excel is a plus."
304,ML Ops Engineer,Netflix,"New York, US",Mid,Internship,106082,"Deep Learning, Python, SQL, PyTorch",Onsite,5/29/2025,"Seeking a passionate ML Ops Engineer with hands-on experience in SQL, Python, Deep Learning. Excellent opportunity to grow in a dynamic environment."
305,BI Analyst,Amazon,"New York, US",Senior,Part-time,122474,"Pandas, Spark, PowerBI, R, Scikit-learn, Tableau",Onsite,5/26/2025,"The BI Analyst will drive innovation and support our data-driven strategies. Required skills include: Scikit-learn, R, PowerBI."
306,ML Ops Engineer,Google,"London, UK",Senior,Part-time,153459,"Pandas, Scikit-learn, R, NLP",Remote,6/28/2025,"As a ML Ops Engineer, you will be responsible for building scalable solutions using Scikit-learn, R, Pandas. We value creativity and a willingness to learn."
307,ML Engineer,Netflix,"New York, US",Senior,Internship,146571,"Spark, Python, SQL, Hadoop",Onsite,5/19/2025,"The ML Engineer will drive innovation and support our data-driven strategies. Required skills include: SQL, Hadoop, Python."
308,NLP Engineer,NVIDIA,"Singapore, SG",Senior,Contract,132748,"Excel, Python, Azure, Scikit-learn, Computer Vision, Hadoop",Onsite,7/15/2025,"We are looking for a NLP Engineer with strong experience in Excel, Scikit-learn, Python. The candidate should be able to work on cutting-edge projects and collaborate with cross-functional teams."
309,Data Scientist,Adobe,"Berlin, DE",Senior,Full-time,173290,"Docker, Deep Learning, Kubernetes, AWS, Tableau",Hybrid,5/31/2025,"As a Data Scientist, you will be responsible for building scalable solutions using Deep Learning, Tableau, Kubernetes. We value creativity and a willingness to learn."
310,ML Ops Engineer,Hugging Face,"California, US",Expert,Full-time,208885,"Tableau, Computer Vision, NLP, Spark",Onsite,5/21/2025,"Seeking a passionate ML Ops Engineer with hands-on experience in Tableau, NLP, Spark. Excellent opportunity to grow in a dynamic environment."
311,ML Engineer,Infosys,"London, UK",Senior,Full-time,173809,"Hadoop, Scikit-learn, Kubernetes",Onsite,6/18/2025,"Join our team as a ML Engineer, where you'll use your skills in Kubernetes, Hadoop, Scikit-learn to solve real-world problems. Experience in Kubernetes, Hadoop, Scikit-learn is a plus."
312,Computer Vision Engineer,OpenAI,"Singapore, SG",Senior,Part-time,152702,"AWS, Azure, GCP, Pandas",Hybrid,7/3/2025,"Join our team as a Computer Vision Engineer, where you'll use your skills in AWS, GCP, Pandas to solve real-world problems. Experience in AWS, GCP, Pandas is a plus."
313,Data Analyst,LinkedIn,"Toronto, CA",Mid,Full-time,114290,"Hadoop, R, Kubernetes",Remote,6/11/2025,"The Data Analyst will drive innovation and support our data-driven strategies. Required skills include: Hadoop, Kubernetes, R."
314,Computer Vision Engineer,Uber,"Singapore, SG",Senior,Internship,138367,"Excel, PyTorch, R, Spark",Remote,6/4/2025,"We are looking for a Computer Vision Engineer with strong experience in Excel, R, Spark. The candidate should be able to work on cutting-edge projects and collaborate with cross-functional teams."
315,ML Ops Engineer,NVIDIA,"California, US",Senior,Internship,149962,"Tableau, Python, Excel, GCP, Deep Learning, PowerBI",Hybrid,7/16/2025,"We are looking for a ML Ops Engineer with strong experience in PowerBI, Tableau, GCP. The candidate should be able to work on cutting-edge projects and collaborate with cross-functional teams."
316,Computer Vision Engineer,Zoho,"Singapore, SG",Senior,Part-time,137655,"NLP, Scikit-learn, Kubernetes, Computer Vision, GCP",Hybrid,6/5/2025,"We are looking for a Computer Vision Engineer with strong experience in Kubernetes, Scikit-learn, Computer Vision. The candidate should be able to work on cutting-edge projects and collaborate with cross-functional teams."
317,Computer Vision Engineer,Zoho,"Bengaluru, IN",Senior,Internship,15774,"Azure, AWS, Hadoop",Remote,6/3/2025,"Join our team as a Computer Vision Engineer, where you'll use your skills in Azure, Hadoop, AWS to solve real-world problems. Experience in Azure, Hadoop, AWS is a plus."
318,BI Analyst,OpenAI,"Texas, US",Mid,Internship,97624,"Kubernetes, PowerBI, Azure, R, Deep Learning",Remote,7/16/2025,"As a BI Analyst, you will be responsible for building scalable solutions using R, Deep Learning, Azure. We value creativity and a willingness to learn."
319,AI Research Scientist,Microsoft,"London, UK",Senior,Internship,168797,"NLP, Pandas, Hadoop, Azure, Excel",Hybrid,7/26/2025,"Seeking a passionate AI Research Scientist with hands-on experience in Hadoop, Azure, Excel. Excellent opportunity to grow in a dynamic environment."
320,BI Analyst,Meta,"Toronto, CA",Mid,Part-time,91305,"Docker, SQL, Deep Learning, PowerBI, Pandas, Tableau",Onsite,7/10/2025,"Join our team as a BI Analyst, where you'll use your skills in Tableau, SQL, Pandas to solve real-world problems. Experience in Tableau, SQL, Pandas is a plus."
321,AI Research Scientist,Flipkart,"Bengaluru, IN",Expert,Full-time,22108,"PowerBI, Azure, Deep Learning, Excel, Docker",Remote,6/12/2025,"The AI Research Scientist will drive innovation and support our data-driven strategies. Required skills include: Deep Learning, Azure, Docker."
322,ML Ops Engineer,IBM,"Texas, US",Mid,Full-time,85376,"GCP, Scikit-learn, Deep Learning",Remote,7/15/2025,"Join our team as a ML Ops Engineer, where you'll use your skills in Scikit-learn, Deep Learning, GCP to solve real-world problems. Experience in Scikit-learn, Deep Learning, GCP is a plus."
323,Data Scientist,Amazon,"Mumbai, IN",Entry,Full-time,5716,"SQL, Deep Learning, PowerBI, AWS",Onsite,6/27/2025,"The Data Scientist will drive innovation and support our data-driven strategies. Required skills include: SQL, Deep Learning, AWS."
324,NLP Engineer,SAP,"Sydney, AU",Mid,Part-time,81180,"Tableau, Kubernetes, Docker, Azure, Hadoop",Hybrid,7/11/2025,"The NLP Engineer will drive innovation and support our data-driven strategies. Required skills include: Azure, Kubernetes, Tableau."
325,AI Research Scientist,Hugging Face,"Singapore, SG",Expert,Internship,220587,"Kubernetes, Hadoop, AWS, SQL, Docker",Hybrid,6/19/2025,"We are looking for a AI Research Scientist with strong experience in SQL, AWS, Kubernetes. The candidate should be able to work on cutting-edge projects and collaborate with cross-functional teams."
326,Computer Vision Engineer,IBM,"Berlin, DE",Mid,Contract,104296,"PowerBI, Kubernetes, Hadoop, Python, Excel",Remote,5/28/2025,"The Computer Vision Engineer will drive innovation and support our data-driven strategies. Required skills include: PowerBI, Hadoop, Excel."
327,NLP Engineer,Google,Remote,Expert,Contract,251871,"Computer Vision, Hadoop, Pandas, Deep Learning",Hybrid,6/27/2025,"As a NLP Engineer, you will be responsible for building scalable solutions using Pandas, Computer Vision, Hadoop. We value creativity and a willingness to learn."
328,AI Research Scientist,Salesforce,"Bengaluru, IN",Mid,Contract,11098,"PowerBI, Hadoop, Azure, Computer Vision, GCP",Remote,7/20/2025,"We are looking for a AI Research Scientist with strong experience in Computer Vision, PowerBI, Azure. The candidate should be able to work on cutting-edge projects and collaborate with cross-functional teams."
329,AI Research Scientist,Apple,"Berlin, DE",Entry,Internship,54836,"Tableau, Python, PyTorch, R",Hybrid,5/21/2025,"The AI Research Scientist will drive innovation and support our data-driven strategies. Required skills include: PyTorch, Python, Tableau."
330,ML Engineer,Netflix,"New York, US",Senior,Contract,167651,"SQL, PyTorch, Python, Kubernetes",Remote,7/1/2025,"The ML Engineer will drive innovation and support our data-driven strategies. Required skills include: PyTorch, Python, Kubernetes."
331,Computer Vision Engineer,IBM,"Berlin, DE",Expert,Contract,190515,"R, Azure, Deep Learning, SQL",Onsite,5/20/2025,"The Computer Vision Engineer will drive innovation and support our data-driven strategies. Required skills include: SQL, Azure, R."
332,ML Ops Engineer,Netflix,"London, UK",Senior,Internship,136315,"AWS, R, GCP, Docker, TensorFlow, Azure",Remote,5/4/2025,"The ML Ops Engineer will drive innovation and support our data-driven strategies. Required skills include: R, Docker, Azure."
